num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
3749,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,C,VC,5,1,1
3750,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,6,0,0
3751,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,7,0,1
3752,344,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,8,0,1
3753,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,1,1,1
3754,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,2,1,1
3755,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,3,1,0
3756,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,4,1,0
3757,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,5,1,1
3758,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,6,1,1
3759,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,7,1,0
3760,344,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,8,1,0
3761,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,48,V,C,VC,1,1,1
3762,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,2,1,1
3763,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,3,0,1
3764,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,4,1,0
3765,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,C,VC,5,1,1
3766,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,6,1,1
3767,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,7,0,1
3768,345,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,8,0,1
3769,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,1,1,1
3770,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,2,1,1
3771,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,3,1,0
3772,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,4,1,0
3773,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,5,1,1
3774,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,6,1,1
3775,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,7,1,0
3776,345,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,8,1,0
3777,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,M,48,V,C,VC,1,1,1
3778,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,2,0,0
3779,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,3,0,1
3780,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,4,1,0
3781,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,C,VC,5,1,1
3782,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,V,I,VI,6,1,1
3783,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,C,IC,7,0,1
3784,346,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,48,I,I,II,8,0,1
3785,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,1,1,1
3786,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,2,1,1
3787,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,3,1,0
3788,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,4,1,0
3789,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,C,VC,5,1,1
3790,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,V,I,VI,6,1,1
3791,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,C,IC,7,1,0
3792,346,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,48,I,I,II,8,1,0
3793,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,V,C,VC,1,1,1
3794,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,V,I,VI,2,1,1
3795,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,I,C,IC,3,1,0
3796,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,I,I,II,4,1,0
3797,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,V,C,VC,5,1,1
3798,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,V,I,VI,6,1,1
3799,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,I,C,IC,7,1,0
3800,346,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,48,I,I,II,8,1,0
3801,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre,20,F,49,V,C,VC,1,1,1
3802,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,2,1,1
3803,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,3,1,0
3804,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,4,0,1
3805,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,C,VC,5,1,1
3806,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,6,0,0
3807,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,7,0,1
3808,347,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,8,0,1
3809,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,1,1,1
3810,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,2,1,1
3811,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,3,0,1
3812,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,4,0,1
3813,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,5,1,1
3814,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,6,1,1
3815,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,7,1,0
3816,347,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,8,0,1
3817,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,49,V,C,VC,1,1,1
3818,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,2,1,1
3819,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,3,1,0
3820,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,4,0,1
3821,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,C,VC,5,1,1
3822,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,6,1,1
3823,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,7,0,1
3824,348,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,8,0,1
3825,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,1,1,1
3826,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,2,1,1
3827,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,3,0,1
3828,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,4,0,1
3829,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,5,1,1
3830,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,6,1,1
3831,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,7,1,0
3832,348,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,8,0,1
3833,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,49,V,C,VC,1,0,0
3834,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,2,0,0
3835,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,3,0,1
3836,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,4,0,1
3837,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,C,VC,5,1,1
3838,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,6,0,0
3839,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,7,1,0
3840,349,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,8,0,1
3841,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,1,1,1
3842,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,2,1,1
3843,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,3,0,1
3844,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,4,0,1
3845,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,5,1,1
3846,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,6,1,1
3847,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,7,1,0
3848,349,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,8,0,1
3849,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,49,V,C,VC,1,1,1
3850,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,2,0,0
3851,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,3,0,1
3852,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,4,0,1
3853,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,C,VC,5,1,1
3854,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,V,I,VI,6,1,1
3855,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,C,IC,7,1,0
3856,350,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,49,I,I,II,8,0,1
3857,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,1,1,1
3858,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,2,1,1
3859,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,3,0,1
3860,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,4,0,1
3861,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,C,VC,5,1,1
3862,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,V,I,VI,6,1,1
3863,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,C,IC,7,1,0
3864,350,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,49,I,I,II,8,0,1
3865,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,V,C,VC,1,1,1
3866,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,V,I,VI,2,1,1
3867,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,I,C,IC,3,0,1
3868,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,I,I,II,4,0,1
3869,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,V,C,VC,5,1,1
3870,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,V,I,VI,6,1,1
3871,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,I,C,IC,7,1,0
3872,350,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,49,I,I,II,8,0,1
3873,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre,20,F,50,V,C,VC,1,1,1
3874,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,2,1,1
3875,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,3,1,0
3876,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,4,0,1
3877,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,C,VC,5,1,1
3878,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,6,1,1
3879,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,7,1,0
3880,351,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,8,0,1
3881,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,1,1,1
3882,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,2,1,1
3883,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,3,1,0
3884,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,4,0,1
3885,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,5,1,1
3886,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,6,1,1
3887,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,7,1,0
3888,351,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,8,0,1
3889,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre,21,F,50,V,C,VC,1,1,1
3890,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,2,1,1
3891,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,3,0,1
3892,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,4,0,1
3893,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,C,VC,5,1,1
3894,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,6,1,1
3895,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,7,1,0
3896,352,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,8,0,1
3897,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,1,1,1
3898,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,2,1,1
3899,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,3,1,0
3900,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,4,0,1
3901,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,5,1,1
3902,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,6,1,1
3903,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,7,1,0
3904,352,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,8,0,1
3905,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,50,V,C,VC,1,1,1
3906,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,2,1,1
3907,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,3,1,0
3908,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,4,0,1
3909,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,C,VC,5,1,1
3910,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,6,1,1
3911,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,C,IC,7,0,1
3912,353,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,I,I,II,8,0,1
3913,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,1,1,1
3914,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,2,1,1
3915,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,3,1,0
3916,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,4,0,1
3917,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,C,VC,5,1,1
3918,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,V,I,VI,6,1,1
3919,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,C,IC,7,1,0
3920,353,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,50,I,I,II,8,0,1
3921,354,Metodología de la investigación I UCC 1°,Resolución Individual Pre,21,F,50,V,C,VC,1,1,1
3922,354,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,50,V,I,VI,2,1,1
